305,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.387096774,2010,0
307,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.451612903,2010,0
308,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.483870968,2010,0
310,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.548387097,2010,0
311,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.580645161,2010,0
313,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.64516129,2010,0
314,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.677419355,2010,0
316,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.741935484,2010,0
317,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.774193548,2010,0
319,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.838709677,2010,0
320,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.870967742,2010,0
322,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.935483871,2010,0
323,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.967741935,2010,0
325,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.033333333,2010,0
326,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.066666667,2010,0
328,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.133333333,2010,0
329,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.166666667,2010,0
331,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.233333333,2010,0
332,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.266666667,2010,0
334,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.333333333,2010,0
335,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.366666667,2010,0
337,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.433333333,2010,0
338,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.466666667,2010,0
340,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.533333333,2010,0
341,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.566666667,2010,0
343,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.633333333,2010,0
344,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.666666667,2010,0
346,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.733333333,2010,0
347,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.766666667,2010,0
349,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.866666667,2010,0
350,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.9,2010,0
352,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,6.966666667,2010,0
353,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7,2010,0
355,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.064516129,2010,0
356,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.096774194,2010,0
358,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.161290323,2010,0
359,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.193548387,2010,0
361,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.258064516,2010,0
362,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.290322581,2010,0.06
363,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.322580645,2010,0.01
364,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.35483871,2010,0.2
365,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.387096774,2010,0
366,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.419354839,2010,0.06
367,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.451612903,2010,0.04
369,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.516129032,2010,0
370,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.548387097,2010,0.02
371,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.580645161,2010,0.08
372,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.612903226,2010,0
373,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.64516129,2010,0.6
374,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.677419355,2010,0.15
376,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.741935484,2010,0
377,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.774193548,2010,0.22
378,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.806451613,2010,0.17
379,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.838709677,2010,0
380,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,7.870967742,2010,0.01
